,variable,1-JS Divergence,1-NMSE,num_samples,overlap,noise (%),missingness,seed,algorithm
187155,Variable_18,0.0236229692180486,-0.0084490358543087,1000,4,50.0,noise-blocks-dependence,5,Average
187156,Variable_19,0.0236747778625867,-0.0003527534233382,1000,4,50.0,noise-blocks-dependence,5,Average
187157,Variable_20,0.0066103004986136,-0.3569179380081961,1000,4,50.0,noise-blocks-dependence,5,Average
187158,Variable_21,0.0146818513287172,-0.0024065960287262,1000,4,50.0,noise-blocks-dependence,5,Average
187159,Variable_22,3.2291314067123267e-10,-0.6562910733119247,1000,4,50.0,noise-blocks-dependence,5,Average
187160,Variable_23,0.0094133572094252,-5.37510693983112e-05,1000,4,50.0,noise-blocks-dependence,5,Average
187161,Variable_24,0.0145666135083655,-0.0853835534341713,1000,4,50.0,noise-blocks-dependence,5,Average
187162,Variable_25,0.0119748018633787,-0.2389307783723271,1000,4,50.0,noise-blocks-dependence,5,Average
187163,Variable_26,0.0171640877361672,-0.120598180299045,1000,4,50.0,noise-blocks-dependence,5,Average
187164,Variable_27,0.0119215649566506,-0.0153946142143091,1000,4,50.0,noise-blocks-dependence,5,Average
187165,Variable_28,0.0169914529384067,-0.0110113967046956,1000,4,50.0,noise-blocks-dependence,5,Average
187166,Variable_29,0.0095537126987728,-0.7326021687923736,1000,4,50.0,noise-blocks-dependence,5,Average
187167,Variable_30,0.009350059306256,-0.9783612661135216,1000,4,50.0,noise-blocks-dependence,5,Average
187168,Variable_31,0.0170677137107471,-0.0011638242281057,1000,4,50.0,noise-blocks-dependence,5,Average
187169,Variable_32,0.0217131023598743,-0.0822190639156479,1000,4,50.0,noise-blocks-dependence,5,Average
187170,Variable_33,0.0195638187698157,-4.141143975733286e-06,1000,4,50.0,noise-blocks-dependence,5,Average
187171,Variable_34,0.019585913761687,-0.0006813564022005,1000,4,50.0,noise-blocks-dependence,5,Average
187172,Variable_35,0.0093921558850458,-0.0010656525374874,1000,4,50.0,noise-blocks-dependence,5,Average
187173,Variable_36,0.0037190612447195,-0.6655822058312175,1000,4,50.0,noise-blocks-dependence,5,Average
187174,Variable_37,0.0167670274576431,-0.0015329017283687,1000,4,50.0,noise-blocks-dependence,5,Average
187175,Variable_38,0.0148329407243965,-0.0054671304437081,1000,4,50.0,noise-blocks-dependence,5,Average
187176,Variable_39,0.0095427566040862,-0.0050703647865546,1000,4,50.0,noise-blocks-dependence,5,Average
187177,Variable_40,0.0167670274518675,-0.0557771492571155,1000,4,50.0,noise-blocks-dependence,5,Average
187178,Variable_1,0.0192814209360576,-0.150768874705526,1000,4,50.0,noise-blocks-dependence,6,Average
187179,Variable_2,0.0144053325927052,-0.9673808848467156,1000,4,50.0,noise-blocks-dependence,6,Average
187180,Variable_3,0.0094560697885662,-0.2842146813224984,1000,4,50.0,noise-blocks-dependence,6,Average
187181,Variable_4,0.0120285534387735,-0.0426610431672707,1000,4,50.0,noise-blocks-dependence,6,Average
187182,Variable_5,0.0303998584515432,-0.5588256153990194,1000,4,50.0,noise-blocks-dependence,6,Average
187183,Variable_6,0.0230199352737925,-0.0004601901238778,1000,4,50.0,noise-blocks-dependence,6,Average
187184,Variable_7,0.0146652683643333,-0.0725395322119113,1000,4,50.0,noise-blocks-dependence,6,Average
187185,Variable_8,0.0168971569716932,-0.004270618122113,1000,4,50.0,noise-blocks-dependence,6,Average
187186,Variable_9,0.0145829563910121,-0.08182945945073,1000,4,50.0,noise-blocks-dependence,6,Average
187187,Variable_10,0.0216407402557641,-0.0158314240499943,1000,4,50.0,noise-blocks-dependence,6,Average
187188,Variable_11,0.0145666135085131,-0.3645782620535054,1000,4,50.0,noise-blocks-dependence,6,Average
187189,Variable_12,0.0169725027624773,-0.0559088831948062,1000,4,50.0,noise-blocks-dependence,6,Average
187190,Variable_13,0.0067089774009498,-0.0526859648941961,1000,4,50.0,noise-blocks-dependence,6,Average
187191,Variable_14,0.0170868947938184,-0.2434077195707413,1000,4,50.0,noise-blocks-dependence,6,Average
187192,Variable_15,0.013906755422096,-0.0036443737272116,1000,4,50.0,noise-blocks-dependence,6,Average
187193,Variable_16,0.0066403304394818,-0.233586641570046,1000,4,50.0,noise-blocks-dependence,6,Average
187194,Variable_17,0.0144854884778995,-0.2033137539724683,1000,4,50.0,noise-blocks-dependence,6,Average
187195,Variable_18,0.0236229692180486,-0.0084490358543087,1000,4,50.0,noise-blocks-dependence,6,Average
187196,Variable_19,0.0236747778625867,-0.0003527534233382,1000,4,50.0,noise-blocks-dependence,6,Average
187197,Variable_20,0.0066103004986136,-0.3569179380081961,1000,4,50.0,noise-blocks-dependence,6,Average
187198,Variable_21,0.0146818513287172,-0.0024065960287262,1000,4,50.0,noise-blocks-dependence,6,Average
187199,Variable_22,3.2291314067123267e-10,-0.6562910733119247,1000,4,50.0,noise-blocks-dependence,6,Average
187200,Variable_23,0.0094133572094252,-5.37510693983112e-05,1000,4,50.0,noise-blocks-dependence,6,Average
187201,Variable_24,0.0145666135083655,-0.0853835534341713,1000,4,50.0,noise-blocks-dependence,6,Average
187202,Variable_25,0.0119748018633787,-0.2389307783723271,1000,4,50.0,noise-blocks-dependence,6,Average
187203,Variable_26,0.0171640877361672,-0.120598180299045,1000,4,50.0,noise-blocks-dependence,6,Average
187204,Variable_27,0.0119215649566506,-0.0153946142143091,1000,4,50.0,noise-blocks-dependence,6,Average
187205,Variable_28,0.0169914529384067,-0.0110113967046956,1000,4,50.0,noise-blocks-dependence,6,Average
187206,Variable_29,0.0095537126987728,-0.7326021687923736,1000,4,50.0,noise-blocks-dependence,6,Average
187207,Variable_30,0.009350059306256,-0.9783612661135216,1000,4,50.0,noise-blocks-dependence,6,Average
187208,Variable_31,0.0170677137107471,-0.0011638242281057,1000,4,50.0,noise-blocks-dependence,6,Average
187209,Variable_32,0.0217131023598743,-0.0822190639156479,1000,4,50.0,noise-blocks-dependence,6,Average
187210,Variable_33,0.0195638187698157,-4.141143975733286e-06,1000,4,50.0,noise-blocks-dependence,6,Average
187211,Variable_34,0.019585913761687,-0.0006813564022005,1000,4,50.0,noise-blocks-dependence,6,Average
187212,Variable_35,0.0093921558850458,-0.0010656525374874,1000,4,50.0,noise-blocks-dependence,6,Average
187213,Variable_36,0.0037190612447195,-0.6655822058312175,1000,4,50.0,noise-blocks-dependence,6,Average
187214,Variable_37,0.0167670274576431,-0.0015329017283687,1000,4,50.0,noise-blocks-dependence,6,Average
187215,Variable_38,0.0148329407243965,-0.0054671304437081,1000,4,50.0,noise-blocks-dependence,6,Average
187216,Variable_39,0.0095427566040862,-0.0050703647865546,1000,4,50.0,noise-blocks-dependence,6,Average
187217,Variable_40,0.0167670274518675,-0.0557771492571155,1000,4,50.0,noise-blocks-dependence,6,Average
187218,Variable_1,0.0192814209360576,-0.150768874705526,1000,4,50.0,noise-blocks-dependence,7,Average
187219,Variable_2,0.0144053325927052,-0.9673808848467156,1000,4,50.0,noise-blocks-dependence,7,Average
187220,Variable_3,0.0094560697885662,-0.2842146813224984,1000,4,50.0,noise-blocks-dependence,7,Average
187221,Variable_4,0.0120285534387735,-0.0426610431672707,1000,4,50.0,noise-blocks-dependence,7,Average
187222,Variable_5,0.0303998584515432,-0.5588256153990194,1000,4,50.0,noise-blocks-dependence,7,Average
187223,Variable_6,0.0230199352737925,-0.0004601901238778,1000,4,50.0,noise-blocks-dependence,7,Average
187224,Variable_7,0.0146652683643333,-0.0725395322119113,1000,4,50.0,noise-blocks-dependence,7,Average
187225,Variable_8,0.0168971569716932,-0.004270618122113,1000,4,50.0,noise-blocks-dependence,7,Average
187226,Variable_9,0.0145829563910121,-0.08182945945073,1000,4,50.0,noise-blocks-dependence,7,Average
187227,Variable_10,0.0216407402557641,-0.0158314240499943,1000,4,50.0,noise-blocks-dependence,7,Average
187228,Variable_11,0.0145666135085131,-0.3645782620535054,1000,4,50.0,noise-blocks-dependence,7,Average
187229,Variable_12,0.0169725027624773,-0.0559088831948062,1000,4,50.0,noise-blocks-dependence,7,Average
187230,Variable_13,0.0067089774009498,-0.0526859648941961,1000,4,50.0,noise-blocks-dependence,7,Average
187231,Variable_14,0.0170868947938184,-0.2434077195707413,1000,4,50.0,noise-blocks-dependence,7,Average
187232,Variable_15,0.013906755422096,-0.0036443737272116,1000,4,50.0,noise-blocks-dependence,7,Average
187233,Variable_16,0.0066403304394818,-0.233586641570046,1000,4,50.0,noise-blocks-dependence,7,Average
187234,Variable_17,0.0144854884778995,-0.2033137539724683,1000,4,50.0,noise-blocks-dependence,7,Average
187235,Variable_18,0.0236229692180486,-0.0084490358543087,1000,4,50.0,noise-blocks-dependence,7,Average
187236,Variable_19,0.0236747778625867,-0.0003527534233382,1000,4,50.0,noise-blocks-dependence,7,Average
187237,Variable_20,0.0066103004986136,-0.3569179380081961,1000,4,50.0,noise-blocks-dependence,7,Average
187238,Variable_21,0.0146818513287172,-0.0024065960287262,1000,4,50.0,noise-blocks-dependence,7,Average
187239,Variable_22,3.2291314067123267e-10,-0.6562910733119247,1000,4,50.0,noise-blocks-dependence,7,Average
187240,Variable_23,0.0094133572094252,-5.37510693983112e-05,1000,4,50.0,noise-blocks-dependence,7,Average
187241,Variable_24,0.0145666135083655,-0.0853835534341713,1000,4,50.0,noise-blocks-dependence,7,Average
187242,Variable_25,0.0119748018633787,-0.2389307783723271,1000,4,50.0,noise-blocks-dependence,7,Average
187243,Variable_26,0.0171640877361672,-0.120598180299045,1000,4,50.0,noise-blocks-dependence,7,Average
187244,Variable_27,0.0119215649566506,-0.0153946142143091,1000,4,50.0,noise-blocks-dependence,7,Average
187245,Variable_28,0.0169914529384067,-0.0110113967046956,1000,4,50.0,noise-blocks-dependence,7,Average
187246,Variable_29,0.0095537126987728,-0.7326021687923736,1000,4,50.0,noise-blocks-dependence,7,Average
187247,Variable_30,0.009350059306256,-0.9783612661135216,1000,4,50.0,noise-blocks-dependence,7,Average
187248,Variable_31,0.0170677137107471,-0.0011638242281057,1000,4,50.0,noise-blocks-dependence,7,Average
187249,Variable_32,0.0217131023598743,-0.0822190639156479,1000,4,50.0,noise-blocks-dependence,7,Average
187250,Variable_33,0.0195638187698157,-4.141143975733286e-06,1000,4,50.0,noise-blocks-dependence,7,Average
187251,Variable_34,0.019585913761687,-0.0006813564022005,1000,4,50.0,noise-blocks-dependence,7,Average
187252,Variable_35,0.0093921558850458,-0.0010656525374874,1000,4,50.0,noise-blocks-dependence,7,Average
187253,Variable_36,0.0037190612447195,-0.6655822058312175,1000,4,50.0,noise-blocks-dependence,7,Average
187254,Variable_37,0.0167670274576431,-0.0015329017283687,1000,4,50.0,noise-blocks-dependence,7,Average
187255,Variable_38,0.0148329407243965,-0.0054671304437081,1000,4,50.0,noise-blocks-dependence,7,Average
187256,Variable_39,0.0095427566040862,-0.0050703647865546,1000,4,50.0,noise-blocks-dependence,7,Average
187257,Variable_40,0.0167670274518675,-0.0557771492571155,1000,4,50.0,noise-blocks-dependence,7,Average
187258,Variable_1,0.0192814209360576,-0.150768874705526,1000,4,50.0,noise-blocks-dependence,8,Average
187259,Variable_2,0.0144053325927052,-0.9673808848467156,1000,4,50.0,noise-blocks-dependence,8,Average
187260,Variable_3,0.0094560697885662,-0.2842146813224984,1000,4,50.0,noise-blocks-dependence,8,Average
187261,Variable_4,0.0120285534387735,-0.0426610431672707,1000,4,50.0,noise-blocks-dependence,8,Average
187262,Variable_5,0.0303998584515432,-0.5588256153990194,1000,4,50.0,noise-blocks-dependence,8,Average
187263,Variable_6,0.0230199352737925,-0.0004601901238778,1000,4,50.0,noise-blocks-dependence,8,Average
187264,Variable_7,0.0146652683643333,-0.0725395322119113,1000,4,50.0,noise-blocks-dependence,8,Average
187265,Variable_8,0.0168971569716932,-0.004270618122113,1000,4,50.0,noise-blocks-dependence,8,Average
187266,Variable_9,0.0145829563910121,-0.08182945945073,1000,4,50.0,noise-blocks-dependence,8,Average
187267,Variable_10,0.0216407402557641,-0.0158314240499943,1000,4,50.0,noise-blocks-dependence,8,Average
187268,Variable_11,0.0145666135085131,-0.3645782620535054,1000,4,50.0,noise-blocks-dependence,8,Average
187269,Variable_12,0.0169725027624773,-0.0559088831948062,1000,4,50.0,noise-blocks-dependence,8,Average
187270,Variable_13,0.0067089774009498,-0.0526859648941961,1000,4,50.0,noise-blocks-dependence,8,Average
187271,Variable_14,0.0170868947938184,-0.2434077195707413,1000,4,50.0,noise-blocks-dependence,8,Average
187272,Variable_15,0.013906755422096,-0.0036443737272116,1000,4,50.0,noise-blocks-dependence,8,Average
187273,Variable_16,0.0066403304394818,-0.233586641570046,1000,4,50.0,noise-blocks-dependence,8,Average
187274,Variable_17,0.0144854884778995,-0.2033137539724683,1000,4,50.0,noise-blocks-dependence,8,Average
187275,Variable_18,0.0236229692180486,-0.0084490358543087,1000,4,50.0,noise-blocks-dependence,8,Average
187276,Variable_19,0.0236747778625867,-0.0003527534233382,1000,4,50.0,noise-blocks-dependence,8,Average
187277,Variable_20,0.0066103004986136,-0.3569179380081961,1000,4,50.0,noise-blocks-dependence,8,Average
187278,Variable_21,0.0146818513287172,-0.0024065960287262,1000,4,50.0,noise-blocks-dependence,8,Average
187279,Variable_22,3.2291314067123267e-10,-0.6562910733119247,1000,4,50.0,noise-blocks-dependence,8,Average
187280,Variable_23,0.0094133572094252,-5.37510693983112e-05,1000,4,50.0,noise-blocks-dependence,8,Average
187281,Variable_24,0.0145666135083655,-0.0853835534341713,1000,4,50.0,noise-blocks-dependence,8,Average
187282,Variable_25,0.0119748018633787,-0.2389307783723271,1000,4,50.0,noise-blocks-dependence,8,Average
187283,Variable_26,0.0171640877361672,-0.120598180299045,1000,4,50.0,noise-blocks-dependence,8,Average
187284,Variable_27,0.0119215649566506,-0.0153946142143091,1000,4,50.0,noise-blocks-dependence,8,Average
187285,Variable_28,0.0169914529384067,-0.0110113967046956,1000,4,50.0,noise-blocks-dependence,8,Average
187286,Variable_29,0.0095537126987728,-0.7326021687923736,1000,4,50.0,noise-blocks-dependence,8,Average
187287,Variable_30,0.009350059306256,-0.9783612661135216,1000,4,50.0,noise-blocks-dependence,8,Average
187288,Variable_31,0.0170677137107471,-0.0011638242281057,1000,4,50.0,noise-blocks-dependence,8,Average
187289,Variable_32,0.0217131023598743,-0.0822190639156479,1000,4,50.0,noise-blocks-dependence,8,Average
187290,Variable_33,0.0195638187698157,-4.141143975733286e-06,1000,4,50.0,noise-blocks-dependence,8,Average
187291,Variable_34,0.019585913761687,-0.0006813564022005,1000,4,50.0,noise-blocks-dependence,8,Average
187292,Variable_35,0.0093921558850458,-0.0010656525374874,1000,4,50.0,noise-blocks-dependence,8,Average
187293,Variable_36,0.0037190612447195,-0.6655822058312175,1000,4,50.0,noise-blocks-dependence,8,Average
187294,Variable_37,0.0167670274576431,-0.0015329017283687,1000,4,50.0,noise-blocks-dependence,8,Average
187295,Variable_38,0.0148329407243965,-0.0054671304437081,1000,4,50.0,noise-blocks-dependence,8,Average
187296,Variable_39,0.0095427566040862,-0.0050703647865546,1000,4,50.0,noise-blocks-dependence,8,Average
187297,Variable_40,0.0167670274518675,-0.0557771492571155,1000,4,50.0,noise-blocks-dependence,8,Average
187298,Variable_1,0.0192814209360576,-0.150768874705526,1000,4,50.0,noise-blocks-dependence,9,Average
187299,Variable_2,0.0144053325927052,-0.9673808848467156,1000,4,50.0,noise-blocks-dependence,9,Average
187300,Variable_3,0.0094560697885662,-0.2842146813224984,1000,4,50.0,noise-blocks-dependence,9,Average
187301,Variable_4,0.0120285534387735,-0.0426610431672707,1000,4,50.0,noise-blocks-dependence,9,Average
187302,Variable_5,0.0303998584515432,-0.5588256153990194,1000,4,50.0,noise-blocks-dependence,9,Average
187303,Variable_6,0.0230199352737925,-0.0004601901238778,1000,4,50.0,noise-blocks-dependence,9,Average
187304,Variable_7,0.0146652683643333,-0.0725395322119113,1000,4,50.0,noise-blocks-dependence,9,Average
187305,Variable_8,0.0168971569716932,-0.004270618122113,1000,4,50.0,noise-blocks-dependence,9,Average
187306,Variable_9,0.0145829563910121,-0.08182945945073,1000,4,50.0,noise-blocks-dependence,9,Average
187307,Variable_10,0.0216407402557641,-0.0158314240499943,1000,4,50.0,noise-blocks-dependence,9,Average
187308,Variable_11,0.0145666135085131,-0.3645782620535054,1000,4,50.0,noise-blocks-dependence,9,Average
187309,Variable_12,0.0169725027624773,-0.0559088831948062,1000,4,50.0,noise-blocks-dependence,9,Average
187310,Variable_13,0.0067089774009498,-0.0526859648941961,1000,4,50.0,noise-blocks-dependence,9,Average
187311,Variable_14,0.0170868947938184,-0.2434077195707413,1000,4,50.0,noise-blocks-dependence,9,Average
187312,Variable_15,0.013906755422096,-0.0036443737272116,1000,4,50.0,noise-blocks-dependence,9,Average
187313,Variable_16,0.0066403304394818,-0.233586641570046,1000,4,50.0,noise-blocks-dependence,9,Average
187314,Variable_17,0.0144854884778995,-0.2033137539724683,1000,4,50.0,noise-blocks-dependence,9,Average
187315,Variable_18,0.0236229692180486,-0.0084490358543087,1000,4,50.0,noise-blocks-dependence,9,Average
187316,Variable_19,0.0236747778625867,-0.0003527534233382,1000,4,50.0,noise-blocks-dependence,9,Average
187317,Variable_20,0.0066103004986136,-0.3569179380081961,1000,4,50.0,noise-blocks-dependence,9,Average
187318,Variable_21,0.0146818513287172,-0.0024065960287262,1000,4,50.0,noise-blocks-dependence,9,Average
187319,Variable_22,3.2291314067123267e-10,-0.6562910733119247,1000,4,50.0,noise-blocks-dependence,9,Average
187320,Variable_23,0.0094133572094252,-5.37510693983112e-05,1000,4,50.0,noise-blocks-dependence,9,Average
187321,Variable_24,0.0145666135083655,-0.0853835534341713,1000,4,50.0,noise-blocks-dependence,9,Average
187322,Variable_25,0.0119748018633787,-0.2389307783723271,1000,4,50.0,noise-blocks-dependence,9,Average
187323,Variable_26,0.0171640877361672,-0.120598180299045,1000,4,50.0,noise-blocks-dependence,9,Average
187324,Variable_27,0.0119215649566506,-0.0153946142143091,1000,4,50.0,noise-blocks-dependence,9,Average
187325,Variable_28,0.0169914529384067,-0.0110113967046956,1000,4,50.0,noise-blocks-dependence,9,Average
187326,Variable_29,0.0095537126987728,-0.7326021687923736,1000,4,50.0,noise-blocks-dependence,9,Average
187327,Variable_30,0.009350059306256,-0.9783612661135216,1000,4,50.0,noise-blocks-dependence,9,Average
187328,Variable_31,0.0170677137107471,-0.0011638242281057,1000,4,50.0,noise-blocks-dependence,9,Average
